ID,Title
134314,Modeling belief in dynamic systems. Part I: foundations.
134315,Belief revision: A critique.
134316,A qualitative Markov assumption and its implications for belief change.
134320,"Qualitative probabiliteis for default reasoning, belief revision, and causal modeling."
135130,"""Using a genetic algorithm to learn behaviors for autonomous vehicles,"""
135464,Unsupervised learning procedures for neural networks.
135765,"""Specialization of Recursive Predicates"","
135766,"""Specialization of Logic Programs by Pruning SLD-Trees"","
135798,a classification methodology for ill-structured domains.
136665,"""The Complexity of Real-time Search."""
136766,Learning goal-decomposition rules using exercises.
136767,Learning Horn definitions using equivalence and membership queries.
136768,Theory-guided empirical speedup learning of goal-decomposition rules.
137130,On the semantics of belief revision systems.
137359,"Constructive Induction from Data in AQ17-DCI: Further Experiments , Reports of the Machine Learning and Inference Laboratory,"
137380,"Discovering Representation Space Transformations for Learning Concept Descriptions Combining DNF and M-of-N Rules, Workshop on Constructive Induction and Change of Representation,"
137790,On the sample complexity of finding good search strategies.
137849,Inference in model-based cluster analysis.
137868,On Bayesian analysis of mixtures with an unknown number of components.
137873,Stacked density estimation.
137956,Control Flow Prediction for Dynamic ILP Processors.
139547,On centering neural network weight updates.
139738,A Radial Basis Function Approach to Financial Time Series Analysis.
139865,"Vytopil. Design Issues Towards PREENS, a Parallel Research Execution Environment for Neural Systems."
140005,Exploiting the omission of irrelevant data.
140569,"""Using Fourier-neural recurrent networks to fit sequential input/output data,"""
141160,"""Linear systems with sign-observations,"""
141171,"""Characterizing the input-to-state stability property for set stability,"""
141324,An analysis of evolutionary programming.
141342,Dynamic parameter encoding for Genetic Algorithms.
141347,(1992b) Adapting crossover in a genetic algorithm.
141596,MacKay (1997b). Variational Gaussian Process Classifiers.
141868,Abstraction considered harmful: lazy learning of language processing.
142268,Plausibility measures and default reasoning.
143323,"Empirical Analysis of the General Utility Problem in Machine Learning,"
143476,Experimenting with the Cheeseman-Stutz evidence approximation for predictive modeling and data mining.
143676,A Neural Architecture for Content as well as Address-Based Storage and Recall:
143801,Data exploration with reflective adaptive models.
144212,"""Evolving non-trivial behaviors on real robots: a garbage collecting robot"","
144330,Utilizing prior concepts for learning.
144408,"M.C., ""Neural Net Architectures for Temporal Sequence Processing,"" Predicting the future and understanding the past (Eds."
144679,Learning when reformulation is appropriate for iterative design.
144701,"Evolution of mapmaking ability: Strategies for the evolution of learning, planning, and memory using genetic programming."
145134,Computing second derivatives in feed-forward networks: a review.
145176,Bayesian nonlinear modelling for the prediction competition.
145215,Memory-based lexical acquisition and processing.
145315,"editors. Machine Learning, Meta-Reasoning and Logics."
145384,Improving generalization for temporal difference learning:
147870,Annealed competition of experts for a segmentation and classification of switching dynamics.
148170,Learning monitoring strategies: A difficult genetic programming application.
148341,"Rana ""Nonlinearity, Hyperplane Ranking and the Simple Genetic Algorithms"","
148399,"DNF if you can\'t learn \'em, teach \'em: An interactive model of teaching."
149139,The minimum feature set problem.
149669,"Kanazawa, Reasoning about Time and Probability,"
151430,PAC-learning recursive logic programs: Efficient algorithms.
151708,Polychotomous regression.
152219,A connectionist symbol manipulator that discovers the structure of context-free languages.
152226,An incremental interactive algorithm for regular grammar inference.
152227,Learning dfa from simple examples.
152483,An Analysis of the Effects of Neighborhood Size and Shape on Local Selecrion Algorithms.
152731,Subsymbolic case-role analysis of sentences with embedded clauses.
153063,Bayesian forecasting and dynamic models.
153598,Analytical mean squared error curves in temporal difference learning.
154023,"""A Class of Algorithms for Identification in H 1 "", preprint."
154047,"Optimal and Robust Identification Under Bounded Disturbances"","
154134,Simple selection of utile control rules in speedup learning.
154982,"Bias, variance and prediction error for classification rules."
155158,Learning Singly Recursive Relations from Small Datasets.
155277,"""On Functional Relation between Recognition Error and Class-Selective Reject,"""
155736,Worst-case quadratic loss bounds for on-line prediction of linear functions by gradient descent.
155738,Long. The learning complexity of smooth functions of a single variable.
156794,Correlated action effects in decision-theoretic regression.
156977,The EM algorithm for mixtures of factor analyzers.
157401,Convergence-zone episodic memory: Analysis and simulations.
157761,On the complexity of function learning.
157805,Learning from queries and examples with tree-structured bias.
158098,An alternative Markov property for chain graphs.
158172,Space-efficient inference in dynamic probabilistic networks.
158614,Efficient algorithms for identifying relevant features.
158812,"Synchronization and desynchronization in a network of locally coupled Wilson-Cowan oscillators,"
159084,"Best Probabilities of Activation and Performance Comparisons for Several Designs of Kanerva\'s SDM (Sparse Distributed Memory), 1995."
159085,"Some comments on the Information Stored in Sparse Distributed Memory,"
159897,Robust analysis of bayesian networks with finitely generated convex sets of distributions.
160705,Receptive fields for vision: from hyperacuity to object recognition.
160732,The Bayesian Approach to Tree-Structured Regression.
161221,A local learning algorithm for dynamic feedforward and recurrent networks.
162075,A VLIW/SIMD Microprocessor for Artificial Neural Network Computations.
162080,CLONES: A Connectionist Layerd Object-oriented NEtwork Simulator.
162664,Construction of Bayesian Network Structures from Data: a Brief Survey and an Efficient Algorithm.
163235,Fast numerical integration of relaxation oscillator networks based on singular limit solutions.
164885,Analyzing GAs using Markov models with semantically ordered and lumped states.
166420,Improved boosting algorithms using confidence-rated predictions.
166825,"A pre-processing model for integrating CBR and prototype-based neural networks,"
166989,An O(n log log n ) learning algorihm for DNF under the uniform distribution.
167205,Space-Time Scheduling of Instruction-Level Parallelism on a Raw Machine.
167656,"""Boosting and Naive Bayesian Learning."""
167670,Error-based and entropy-based discretization of continuous features.
168332,"""A comparison of Q-learning and classifier systems,"" in From animals to animats 3 (D."
168410,"A modular Q-learning architecture for manipulator task decomposition,"
168958,New inexact parallel variable distribution algorithms.
169279,"Smoothing spline models with correlated random errors,"
169280,"A flexible model for human circadian rhythms,"
170338,Learning team strategies with multiple policy-sharing agents: A soccer case study.
170798,Learning problem-solving concepts by reflecting on problem solving.
171225,How lateral interaction develops in a self-organizing feature map.
171954,Efficient algorithms inverting evolution.
173863,Learning belief networks in the presence of missing values and hidden variables.
173884,Revising Bayesian networks parameters using backpropagation.
174418,Improving the accuracy and speed of support vector machines.
174425,"Incorporating Invariances in Support Vector Learning Machines,"
175256,Adaptive global optimization with local search.
175291,Actively searching for an effective neural-network ensemble.
175548,"""Neural networks with quadratic VC dimension,"""
175576,PAC learning of one-dimensional patterns.
175909,Towards formalizations in case-based reasoning for synthesis.
177115,"`Case Retrieval Nets and cognitive modelling\',"
177993,Generalist and specialist behavior due to individual energy extracting abilities.
177998,"From complex environments to complex behaviors. Adaptive Behavior,"
178209,a stochastic approach to Inductive Logic Programming.
178718,An indexed bibliography of genetic algorithms:
178727,Representing trees in genetic algorithms.
179180,Rochester Connectionist Simulator.
179702,"""Further facts about input to state stabilization,"""
179706,"""Changing supply functions in input/state stable systems,"""
180187,A Comparison of Full and Partial Predicated Execution Support for ILP Processors.
180301,"Estimating Functions of Probability Distributions from a Finite Set of Samples. Part 1: Bayes Estimators and the Shannon Entropy.,"
180373,Street. Cancer diagnosis and prognosis via linear-programming-based machine learning.
180399,An inductive learning approach to prognostic prediction.
181782,Hierarchical explanation-based reinforcement learning.
182093,Hierarchical evolution of neural networks.
182094,How to evolve autonomous robots:
184157,Efficient dynamic-programming updates in partially observable Markov decision processes.
184918,"""Self-organizing process based on lateral inhibition and synaptic resource redistribution,"""
187260,Participating in Instructional Dialogues: Finding and Exploiting Relevant Prior Explanations.
187354,Applying ILP to diterpene structure elucidation from 13C NMR spectra.
188318,Avoiding overfitting with BP-SOM.
188471,"""Adaptive State Space Quantization for Reinforcement Learning of Collision-Free Navigation"","
189566,From knowledge bases to decision models.
189571,Probabilistic evaluation of counterfactual queries.
189572,Counterfactuals and policy analysis in structural models.
189574,Theory refinement on Bayesian networks.
189577,Chain graphs for learning.
189620,Logarithmic-time updates and queries in probabilistic networks.
189623,Localized partial evaluation of belief networks.
189655,"""Testing Identifiability of Causal Effects,"""
189708,A model for projection and action.
189721,Sensitivities: an alternative to conditional probabilities for Bayesian belief networks.
189774,Causal inference from indirect experiments.
189856,State-space abstraction for anytime evaluation of probabilistic networks.
190697,Analysis of neurocon-trollers designed by simulated evolution.
190698,Evolutionary Design of Neural Architectures.
190706,"""Selection for wandering behavior in a small robot,"""
191216,Ridge regression in dual variables.
191222,"Support vector machines, reproducing kernel Hilbert spaces and the randomized GACV."
191404,Exploiting structure in policy construction.
192734,"Preventing ""overfitting"" of Cross-Validation data."
192850,Characterizing the generalization performance of model selection strategies.
192870,A Provably Convergent Dynamic Training Method for Multilayer Perceptron Networks.
193347,Selective eager execution on the polypath architecture.
193352,Limited Dual Path Execution.
193354,Threaded multiple path execution.
193742,Q-learning with hidden-unit restarting.
193918,A unifying view of some training algorithms for multilayer perceptrons with FIR filter synapses.
193931,What size neural network gives optimal generalization? Convergence properties of backpropagation.
193932,Lessons in neural network training: Overfitting may be harder than expected.
194223,Bayesian unsupervised learning of higher order structure.
194609,Prediction of human mRNA donor and acceptor sites from the DNA sequence.
194617,Finding genes in human DNA with a hidden Markov model.
194645,Integrating motor schemas and reinforcement learning.
195150,Naive bayesian classifier within ILP-R. In L.
195361,On step-size and bias in temporal-difference learning.
195792,"""Adding Learning to the Cellular development of Neural Networks: Evolution and the Baldwin Effect,"""
197054,Evolving obstacle avoidance behavior in a robot arm.
197452,Best-first model merging for dynamic learning and recognition.
197783,Training methods for adaptive boosting of neural networks for character recognition.
198443,Analysis of Genetic Representations and Operators With Applications in Evolutionary Design of Neural Architectures.
198653,Information Filtering: Selection Mechanisms in Learning Systems.
198866,Using knowledge of cognitive behavior to learn from failure.
199571,Rapid quality estimation of neural network input representations.
200480,Cbet: a case base exploration tool.
200630,Replicability of neural computing experiments.
202520,Using Bayesian networks for incorporating probabilistic a priori knowledge into Boltzmann machines.
202522,"Constructing computationally efficient Bayesian models via unsupervised clustering. In Probabilistic BIBLIOGRAPHY 91 Reasoning and Bayesian Belief Networks,"
202639,Predicting sunspots and exchange rates with connectionist networks.
203646,Rohwer (1996). Bayesian regression filters and the issue of priors.
205192,Principal and independent components in neural networks-recent developments.
205196,van der Minimisation methods for training feed-forward neural networks.
206259,Asynchronous modified policy iteration with single-sided updates.
206371,"A genetic algorithm for 3-D path planning of a mobile robots,"
206524,Combining data mining and machine learning for effective user profiling.
207395,A Functional Theory of Creative Reading.
208345,planning in an open-textured domain.
210309,"Metric Entropy and Minimax Risk in Classification,"
210871,"""Coevolving High Level Representations,"""
210872,"""An Evolutionary Algorithm That Constructs Recurrent Neural Networks"","
211432,"In defense of C4.5: Notes on learning one-level decision trees,"
211875,Protein structure prediction: Selecting salient features from large candidate pools.
211906,Generalizations of the bias/variance decomposition for prediction error.
212097,Uncertain inferences and uncertain conclusions.
212107,Possible world partition sequences: A unifying framework for uncertain reasoning.
212777,Inductive Learning of Characteristic Concept Descriptions from Small Sets of Classified Examples.
212930,"""The functional transfer of knowledge for coronary artery disease diagnosis"","
213246,"Growing Layers of Perceptrons: Introducing the Extentron Algorithm,"
213279,Constraint tangent distance for online character recognition.
214472,"A computer scientist\'s view of life, the universe, and everything."
215912,A method for identifying splice sites and translational start sites in eukaryotic mRNA.
216877,Constructing intermediate concepts by decomposition of real functions.
216878,"""Pattern Theoretic Learning"","
217115,On the sample complexity of noise-tolerant learning.
217139,Unifying empirical and explanation-based learning by modeling the utility of learned knowledge.
217852,Learning search-control heuristics for logic programs: Applications tospeed-up learning and languageacquisitions.
217984,Analyzing phase transitions in high-dimensional self-organizing maps.
218410,Explanation based learning: A comparison of symbolic and neural network approaches.
218666,An implementation and experiment with the nested generalized exemplars algorithm.
218682,How to retrieve relevant information?.
219218,Monte Carlo approach to Bayesian regression modeling. In: Computer Intensive Methods in Control and Signal Processing.
219239,Auer and P.M Long. Simulating access to hidden information while learning.
219446,Resonance and the perception of musical meter.
219976,"""Rule based database integration in HIPED:"
220420,"Smith (1995), ""A genetic approach to the quadratic assignment problem"","
221302,Task-oriented Knowledge Acquisition and Reasoning for Design Support Systems.
226698,Back. The Gamma MLP for speech phoneme recognition.
227178,"""Evolving Visual Routines,"""
227286,"""Space-frequency localized basis function networks for nonlinear system estimation and control,"""
228990,"""A New Algorithm for DNA Sequence Assembly"","
228992,"A Structured Pattern Matching Approach to Shotgun Sequence Assembly,"
229635,Evolutionary neural networks for value ordering in constraint satisfaction problems.
230300,Learning in continuous domains with delayed rewards.
230879,"""Adaptive source separation without prewhitening,"""
230884,"Blind separation of delayed sources based on information maximisation,"
231198,A fixed size storage O(n 3 ) time complexity learning algorithm for fully recurrent continually running networks.
231249,Dynamic hill climbing: Overcoming the limitations of optimization techniques.
232605,Techniques for extracting instruction level parallelism on MIMD architectures.
232606,a multiple instruction stream computer.
232860,On the computational utility of consciousness.
233106,TJ (1993). Egocentric spatial representation in early vision.
235670,Improving Software Pipelining With Unroll-and-Jam.
235678,Stage scheduling: A technique to reduce the register requirements of a modulo schedule.
235679,Optimum modulo schedules for minimum register requirements.
235683,Minimizing register requirements under resource-constrained rate-optimal software pipelining.
235776,Recursive Automatic Algorithm Selection for Inductive Learning.
236759,Neural network approach to blind separation and enhancement of images.
237376,Characterizing rational versus exponential learning curves.
237489,A non-linear information maximisation algorithm that performs blind separation.
237521,Competitive anti-hebbian learning of invariants.
238099,Mining for causes of cancer: Machine learning experiments at various levels of detail.
238401,"`Classification by pairwise coupling\',"
239800,(1995a) Ensemble learning and evidence maximization.
239810,A model-based approach for supporting dialogue inferencing in a conversational case-based reasoner.
239829,Improving minority class prediction using case-specific feature weights.
240321,Nonlinear gated experts for time series: Discovering regimes and avoiding overfitting.
240791,networks that develop their own teaching input.
241133,On the worst-case analysis of temporal-difference learing algorithms.
241821,Convergence and New Operations in SDM.
242637,"A Delay Damage Model Selection Algorithm for NARX Neural Networks,"
242663,Two algorithms for inducing structural equation models from data.
243274,"Parallel Training of Simple Recurrent Neural Networks,"
243483,A comparison of crossover and mutation in genetic programming.
245288,Learning the peg-into-hole assembly with a connectionist reinforcement technique.
245955,Robust performance and adaptation using receding horizon H 1 control of time varying systems.
246618,A comparison of the fixed and floating building block representation in the genetic algorithm.
248119,Learning boxes in high dimension.
248395,Why Error Measures are Sub-Optimal for Training Neural Network Pattern Classifiers.
248425,A comparison of selection schemes used in genetic algorithms.
248431,"Genetic algorithms, selection schemes, and the varying effects of noise."
248823,Learning roles: Behavioral diversity in robot teams.
249421,On the perception of time as phase: Toward an adaptive-oscillator model of rhythm.
249858,Learning in hybrid noise environments using statistical queries.
250566,Feature Selection by Means of a Feature Weighting Approach.
251756,(1995) Cellular Encoding Applied to Neurocontrol Proc.
252715,"R.S. EMERALD: An Integrated System of Machine Learning and Discovery Programs to Support Education and Experimental Research. Reports of the Machine Learning and Inference Laboratory, MLI 93-10, Machine Learning and Inference Laboratory,"
252725,R.S. Learning Evolving Concepts Using Partial Memory Approach.
253762,"Neal (1991). Bayesian mixture modelling by Monte Carlo simulation,"
253971,Fool\'s gold: Extracting finite state machines from recurrent network dynamics.
254923,A genetic prototype learner.
255233,An explanation-based approach to improve retrieval in case-based planning.
255628,"""Efficient Visual Search: A Connectionist Solution,"""
256106,Classification of underwater mammals using feature extraction based on time-frequency analysis and bcm theory.
258259,Error-stabilty properties of generalized gradient-type algorithms.
259126,Feature selection methods for classifications. Intelligent Data Analysis:
259701,Modeling Hybrid Genetic Algorithms.
259702,Evaluating Evolutionary Algorithms.
259772,Reasoning with portions of precedents.
260121,The wake-sleep algorithm for unsupervised neural networks.
260979,Separability is a learner\'s best friend.
261040,Case-based learning: Beyond classification of feature vectors.
262108,"""Steepest descent adaptation of min-max fuzzy If-Then rules"","
262121,Genetic algorithms for automated tuning of fuzzy controllers: A transportation application.
262178,"""Genetic Evolution of the Topology and Weight Distribution of Neural Networks"","
263069,Hyperplane Ranking in Simple Genetic Algorithms.
263279,"Data Analysis Using Simulated Breeding and Inductive Learning Methods,"
263482,"Learning by Refining Algorithm Sketches,"
263486,"Architecture for Iterative Learning of R ecursive Definitions,"
263498,"Automatic design of cellular neural networks by means of genetic algorithms: finding a feature detector,"
263553,A generalized approximate cross validation for smoothing splines with non-Gaussian data.
264347,Relative loss bounds for multiclass regression problems.
264556,"""A correlation-based motion detection chip,"""
265203,"A Package if Domain Independent Subroutines for Implementing Classifier Systems in Arbitrary, User-Defined Environments."" Logic of Computers Group,"
267003,Integrating learning in a neural network.
267824,Learning to control fast-weight memories: An alternative to recurrent nets.
270085,(to appear). When gravity fails: local search topology.
270456,Regression with gaussian processes.
270600,Generalization by Controlled Expansion of Examples.
272345,CBR on Semi-structured Documents:
272720,A new metric-based approach to model selection.
273152,"""Evolutionary Module Acquisition,"""
273949,"""On the effect of analog noise on discrete-time analog computations"","
277263,Machine learning applied to diagnosis of sport injuries.
278394,Asymptotic statistical theory of overtraining and cross-validation.
278403,Fast pruning using principal components.
280876,Principal Curve Clustering with Noise.
282700,"Learning linear, sparse, factorial codes."
284023,"Neural network constructive algorithms: Trading generalization for learning efficiency? Circuits,"
284025,The Pandemonium system of reflective agents.
284414,"BRACE: A Paradigm For the Discretization of Continuously Valued Data,"
285675,Parsimonious least norm approximation.
285687,"Mathematical programming in data mining. Data Mining and Knowledge Discovery,"
286500,The artificial evolution of behaviour.
286513,Specialization under social conditions in shared environments.
286562,Hidden Markov model analysis of motifs in steroid dehydrogenases and their homologs.
287787,"A User Friendly Workbench for Order-Based Genetic Algorithm Research,"
288107,Martinez (1993.) The Design and Evaluation of a Rule Induction Algorithm.
289085,"""The third generation of neural network models,"""
289088,"""Critical points for least-squares problems involving certain analytic functions, with applications to sigmoidal nets,"""
289779,Adaptation of genetic algorithms for engineering design optimization.
289780,"""Using case based learning to improve genetic algorithm based design optimization"","
289781,"""A genetic algorithm for continuous design space search"","
289885,Learning in neural networks with Bayesian prototypes.
289945,Some topics in neural networks and control.
292277,"""Evolving Control Structures with Automatically Defined Macros,"""
293271,Toward an ideal trainer.
293285,"Why experimentation can be better than ""perfect guidance""."
293974,Tractable inference for complex stochastic processes.
294030,MDL learning of probabilistic neural networks for discrete problem domains.
294126,"(1990) : Knowledge Acquisition via Knowledge Integration. In Current Trends in Knowledge Acquisition . Wielinga,B."
294145,Least generalizations and greatest specializations of sets of clauses.
294239,Faster Learning in Multi-Layer Networks by Handling Output Layer Flat-Spots.
299195,Learning to Play Games from Experience: An Application of Artificial Neural Networks and Temporal Difference Learning.
299197,TD Learning of Game Evaluation Functions with Hierarchical Neural Architectures.
300071,"""Coupled Hidden Markov Models for Complex Action Recognition,"""
300806,Learning in Boltzmann trees.
302545,A modification to evidential probability.
307015,Optimal mutation rates in genetic search.
307336,Blue. Optimal decision trees.
307656,Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again.
308003,Relational knowledge discovery in databases.
308232,Extending theory refinement to m-of-n rules.
308529,Colombetti (1994b). The role of the trainer in reinforcement learning.
308920,C.M. (1997). A graphical characterization of lattice conditional independence models.
309476,Adaptive mixtures of probabilistic transducers.
310530,Integrating reading and creativity: A functional approach.
310653,Robustness analysis of bayesian networks with global neighborhoods.
310742,(1995) Bayesian graphical models for intelligent tutoring systems.
312409,A successive linear programming approach to consistent initialization and reinitialization after discontinuities of differential algebraic equations.
314459,Input-Output Analysis of Feedback Loops with Saturation Nonlinearities.
315266,Speech recognition with dynamic Bayesian networks.
315789,"A transformation system for interactive reformulation of design optimization strategies. Fully accepted to Research in Engineering Design,"
318071,Knowledge representation for supporting decision model formulation in medicine.
318187,Advantages of decision lists and implicit negatives in inductive logic programming.
321004,The ecology of echo.
321861,"""Gambling in a rigged casino: the adversarial multi-armed bandit problem,"""
323128,Error-Correcting Output Coding Corrects Bias and Variance In Machine Learning:
325314,Estimating alertness from the EEG power spectrum.
325497,Residual q-learning aplied to visual attention.
328370,Expectation-Based Selective Attention.
330148,Script recognition with hierarchical feature maps.
330208,Finding compact and sparse-distributed representations of visual images.
334153,Machine learning by function decomposition.
335042,"""An efficient implementation of sigmoidal neural nets in temporal coding with noisy spiking neurons"","
335733,The coevolution of mutation rates.
337766,Using introspective reasoning to refine indexing.
340075,"(1995) ""Comparison of Kernel Estimators, Perceptrons and Radial-Basis Functions for OCR and Speech Classification,"""
340078,"(1994) ""Evaluation of Pattern Classifiers for Fingerprint and OCR Applications,"""
340299,"Neural Network Applicability: Classifying the Problem Space,"
341188,Szepesvari and M.L. Littman. A unified analysis of value-function-based reinforcement-learning algorithms.
342802,Phonetic classification of TIMIT segments preprocessed with lyon\'s cochlear model using a supervised/unsupervised hybrid neural network.
345340,Generalized Prioritized Sweeping.
346243,Inductive bias in case-based reasoning systems.
346292,"Hyperplane ""spin"" dynamics, network plasticity and back-propagation learning."
348305,The effects of predicated execution on branch prediction.
348437,Learning acyclic first-order horn sentences from entailment.
350319,Presenting and analyzing the results of AI experiments: Data averaging and data snooping.
350362,Improving Regressors using Boosting Techniques.
350373,Error-correcting output coding corrects bias and variance.
353541,Intelligent agents for Web-based tasks: An advice-taking approach.
354004,Formal rules for selecting prior distributions: a review and annotated bibliography.
358866,MML estimation of the von Mises concentration parameter.
358884,The discovery of algorithmic probability: A guide for the programming of true creativity.
358887,Single factor analysis by MML estimation.
358894,"MML mixture mod-elling of Multi-state, Poisson, von Mises circular and Gaussian distributions."
359067,Supporting conversational case-based reasoning in an integrated reasoning framework.
360028,"Constructing New Attributes for Decision Tree Learning,"
362926,A common lisp hypermedia server.
365294,Multi-Time models for reinforcement learning. In ICML\'97 Workshop: The Role of Models in Reinforcement Learning.
367312,A performance analysis of CNS on sparse connectionist networks.
368431,Decision tree induction: How effective is the greedy heuristic? In Proc.
368605,A Generalizing Adaptive Discriminant Network.
368657,Categorical perception of emotional facial expressions: Computer models and human performance.
370366,From data distributions to regularization in invariant learning.
372862,Lookahead and discretization in ILP.
375605,Computer evolution of buildable objects.
375825,Double censoring: characterization and computation of the nonparametric maximum likelihood estimator.
376704,Learning to classify observed motor behavior.
377303,Evolving deterministic finite automata using cellular encoding.
379288,"""Protein Sequencing Experiment Planning Using Analogy,"""
380341,A hybrid projection proximal point algorithm.
384428,Algebraic transformations of objective functions.
385067,CBR for Document Retrieval The FAllQ Project.
385251,"Application of Quantum Mechanical Properties to Machine Learning,"
385572,Individual and collective prognostic prediction.
387795,Design strategies for evolutionary robotics.
389715,Constructing nominal X-of-N attributes.
390693,Neural networks with real weights: analog computational complexity.
390889,(in press). A hierarchical community of experts.
390894,Jordan (1996). A variational approach to Bayesian logistic regression problems and their extensions.
390896,(in press). Improving the mean field approximation via the use of mixture distributions.
390922,(in press). A mean field learning algorithm for unsupervised neural networks.
395075,Evolving neural networks with collaborative species.
395540,Maximum likelihood and covariant algorithms for independent component analysis.
395547,"Computation and Neural Systems,"
395553,Mixtures of probabilistic principle component analysers.
395725,Plate. Distributed Representations and Nested Compositional Structure.
396412,Efficient learning in Boltzmann Machines using linear response theory.
397488,Fast equi-partitioning of rectangular domains using stripe decomposition.
397590,"""Inverting Implication with Small Training Sets"","
399173,"Corporate memories as distributed case libraries. Submitted to CORPORATE MEMORY & ENTERPRISE MODELING track in KAW\'96,"
399339,Comparison of action selection learning methods.
399370,A portable parallel programming language for artificial neural networks.
400356,"""Factor analysis using delta-rule wake-sleep learning"","
400455,Categorical perception in facial emotion classification.
400473,Ring. Sequence learning with incremental higher-order neural networks.
408885,A collection of algorithms for belief networks.
409255,"""Stabilization with saturated actuators, a worked example: F-8 longitudinal flight control,"""
409725,A global unified resource requirements represen-tations.
411005,Guessing can outperform many long time lag algorithms.
411092,Learning Logical Exceptions in Chess.
415693,Using real-valued genetic algorithms to evolve rule sets for classification.
416455,Robo-shepherd: Learning complex robotic behaviors.
416867,On the Power of Equivalence Queries.
416964,"Distributed Patterns as Hierarchical Structures,"
417017,Relating relational learning algorithms.
421481,Bootstrapping functional M-estimators.
423463,"and Sylvia Richardson (1995). Model selection for generalized linear models via GLIB, with application to epidemiology. In Bayesian Biostatistics (D.A."
423816,"Minimum-perimeter domain assignment,"
424540,"Some canonical properties of nonlinear systems, in Robust Control of Linear Systems and Nonlinear Control, M.A. Kaashoek,"
427606,Biological Metaphor and the design of modular artificial neural networks.
428610,"`Time series prediction using mixtures of experts,\'"
429781,Mistake-driven learning in text categorization.
429805,Resolving pp attachment ambiguities with memory based learning.
430329,"Kalman, An Adaptive Neural Network Parser,"
430574,Nonlinear resonance in neuron dynamics.
430711,A mixture of experts model exhibiting prosopag--nosia.
431206,Backfitting in smoothing spline ANOVA with application to historical global temperature data (thesis).
436796,Some extensions of the k-means algorithm for image segmentation and pattern classification.
440815,(1994) Change point and change curve modeling in stochastic processes and spatial statistics.
444191,(1994) Automatic smoothing spline projection pursuit.
444240,PLEASE: A prototype learning system using genetic algorithms.
445938,Compositional modeling with dpns.
446271,Mapping Bayesian networks to Boltzmann machines.
446610,Coupled hidden markov models for modeling interacting processes.
447224,(1996) A compression algorithm for probability transition matrices.
447250,"""Introduction to radial basis function networks"","
449841,"""Theory-Guided Induction of Logic Programs by Inference of Regular Languages"","
458439,"(1994) ""PFSA Modelling of Behavioural Sequences by Evolutionary Programming"" in Stonier, R.J."
459206,"Where does the good stuff go, and why? How contextual semantics influence expression structure in simple genetic programming."
459213,Using a distance metric on genetic programs to understand genetic operators.
459214,The impact of external dependency in genetic programming primitives. In D.B.
459216,Neural programming and an internal reinforcement policy.
463825,"On the Induction of Intelligible Ensembles,"
466170,Deriving monotonic function envelopes from ob-servations.
467383,Evolving Turing-complete programs for a register machine with self-modifying code.
469504,BCM network develops orientation selectivity and ocular dominance from natural scenes environment.
470511,Supporting combined human and machine planning: The Prodigy 4.0 User Interface Version 2.0 (Tech.
481073,PAC adaptive control of linear systems.
486840,Adaptation in constant utility nonstationary environments.
502574,Automatic student modeling and bug library construction using theory refinement.
503871,Growing neural networks.
503877,Evolutionary programming and evolution strategies: Similarities and differences.
503883,(1995) Genetic algorithms with multi-parent recombination.
503893,An evolutionary approach to com-binatorial optimization problems.
509233,A simpler look at consistency.
509315,A computational view of population genetics.
509379,Linden (1998). Model selection using measure functions.
510715,Estimating dependency structure as a hidden variable.
510718,Learning Bayesian networks from incomplete data.
513189,Extended selection mechanisms in genetic algorithms.
519318,Poole (1997). A constraint-based approach to preference elicitation and decision making.
519353,Halpern (1997). Defining explanation in probabilistic systems.
520471,"The Arguments of Newly Invented Predicates in ILP,"
521183,Formalising the knowledge content of case memory systems.
521207,A case base similarity framework.
521251,A yardstick for the evaluation of case-based classifiers.
521252,PAC analyses of a `similarity learning\' IBL al-gorithm.
521269,"Bridge, D.G.: Similarity Metrics: A Formal Unification of Cardinal & Non-Cardinal Similarity Measures,"
521855,Decision-theoretic foundations for causal reasoning.
522338,"Explaining ""explaining away""."
523010,The end of the line for a brain-damaged model of unilateral neglect.
523394,(1996c) Feedback Models: Interpretation and Discovery.
523574,A qualitative framework for probabilistic inference.
529165,"``Gas Identification System using Graded Temperature Sensor and Neural Net Interpretation\'\',"
531348,"Learning belief networks from data: an information theory based approach, forth coming. i Dataset1 has the underlying belief network described in the web page of Norsys Software Corp. Dataset2 has the underlying belief network used by David Heckerman. Dataset3 is generated by Gregory F. Cooper and Edward Herskovits. We generated dataset1 and dataset2 using a Monte Carlo technique. ii The CI tests are grouped by the cardinalities of conditionsets."
531351,"An algorithm for Bayesian belief network construction from data,"
545647,"Learning with Small Disjuncts,"
552469,"On learning more concepts,"
559804,On the testability of causal models with latent and instrumental variables.
560936,"Montel carlo comparison of non-hierarchical unsupervised classifiers,"
561238,S.F. Commonality and Genetic Algorithms.
561364,Markov Chain Monte Carlo Model Determination for Hierarchical and Graphical Models.
561568,Analysis of hospital quality monitors using hierarchical time series models.
561581,"""Priors and Component Structures in Autoregressive Time Series,"""
561582,"""Bayesian Inference on Periodic-ities and Component Spectral Structure in Time Series,"""
561593,"""Filtering via Simulation: Auxiliary Particle Filters"","
